Species,TreeName,Year,Date,CollectorName,Lat,Long
A_digitata,Maoulida325,2011,NA,Jean-Michel,-12.2874166666667,43.7503833333333
A_digitata,Maoulida326,2011,NA,Jean-Michel,-12.2867333333333,43.74985
A_digitata,Maoulida327,2011,NA,Jean-Michel,-12.2850333333333,43.7469166666667
A_digitata,Maoulida328,2011,NA,Jean-Michel,-12.2848,43.7466833333333
A_digitata,Maoulida329,2011,NA,Jean-Michel,-12.2844666666667,43.7459166666667
A_digitata,Maoulida33,2011,NA,Jean-Michel,-12.1219,44.4880333333333
A_digitata,Maoulida330,2011,NA,Jean-Michel,-12.2839166666667,43.7447166666667
A_digitata,Maoulida331,2011,NA,Jean-Michel,-12.2848833333333,43.7454
A_digitata,Maoulida332,2011,NA,Jean-Michel,-12.2855666666667,43.7455833333333
A_digitata,Maoulida333,2011,NA,Jean-Michel,-12.3153333333333,43.7846666666667
A_digitata,Maoulida334,2011,NA,Jean-Michel,-12.36775,43.7824333333333
A_digitata,Maoulida335,2011,NA,Jean-Michel,-12.3678333333333,43.7814333333333
A_digitata,Maoulida336,2011,NA,Jean-Michel,-12.36775,43.7760333333333
A_digitata,Maoulida337,2011,NA,Jean-Michel,-12.3662333333333,43.7701666666667
A_digitata,Maoulida338,2011,NA,Jean-Michel,-12.34635,43.67005
A_digitata,Maoulida339,2011,NA,Jean-Michel,-12.3260833333333,43.6639
A_digitata,Maoulida34,2011,NA,Jean-Michel,-12.1218666666667,44.4880833333333
A_digitata,Maoulida340,2011,NA,Jean-Michel,-12.32605,43.6638833333333
A_digitata,Maoulida341,2011,NA,Jean-Michel,-12.34735,43.6697
A_digitata,Maoulida342,2011,NA,Jean-Michel,-12.3459,43.6858
A_digitata,Maoulida343,2011,NA,Jean-Michel,-12.3451833333333,43.6865333333333
A_digitata,Maoulida344,2011,NA,Jean-Michel,-12.3064666666667,43.7789333333333
A_digitata,Maoulida345,2011,NA,Jean-Michel,-12.3054833333333,43.7772166666667
A_digitata,Maoulida346,2011,NA,Jean-Michel,-12.3061666666667,43.7761666666667
A_digitata,Maoulida347,2011,NA,Jean-Michel,-12.3060833333333,43.7756666666667
A_digitata,Maoulida348,2011,NA,Jean-Michel,-12.30135,43.7683
A_digitata,Maoulida349,2011,NA,Jean-Michel,-12.3000333333333,43.765
A_digitata,Maoulida35,2011,NA,Jean-Michel,-12.1214666666667,44.4893666666667
A_digitata,Maoulida350,2011,NA,Jean-Michel,-12.2988,43.7641833333333
A_digitata,Maoulida351,2011,NA,Jean-Michel,-12.2974333333333,43.7629833333333
A_digitata,Maoulida352,2011,NA,Jean-Michel,-12.2937833333333,43.7569666666667
A_digitata,Maoulida353,2011,NA,Jean-Michel,-12.2924333333333,43.7542
A_digitata,Maoulida354,2011,NA,Jean-Michel,-12.3717666666667,43.8686
A_digitata,Maoulida355,2011,NA,Jean-Michel,-12.372,43.8689833333333
A_digitata,Maoulida356,2011,NA,Jean-Michel,-12.3720666666667,43.8687333333333
A_digitata,Maoulida357,2011,NA,Jean-Michel,-12.3721,43.8686666666667
A_digitata,Maoulida358,2011,NA,Jean-Michel,-12.3721,43.8686666666667
A_digitata,Maoulida359,2011,NA,Jean-Michel,-12.37225,43.8687333333333
A_digitata,Maoulida36,2011,NA,Jean-Michel,-12.1176666666667,44.48575
A_digitata,Maoulida360,2011,NA,Jean-Michel,-12.3722833333333,43.8686333333333
A_digitata,Maoulida361,2011,NA,Jean-Michel,-12.3723333333333,43.8686166666667
A_digitata,Maoulida362,2011,NA,Jean-Michel,-12.3727666666667,43.8690333333333
A_digitata,Maoulida363,2011,NA,Jean-Michel,-12.3729,43.8690333333333
A_digitata,Maoulida364,2011,NA,Jean-Michel,-12.37285,43.8689833333333
A_digitata,Maoulida365,2011,NA,Jean-Michel,-12.3728333333333,43.8690166666667
A_digitata,Maoulida366,2011,NA,Jean-Michel,-12.3731166666667,43.8686666666667
A_digitata,Maoulida367,2011,NA,Jean-Michel,-12.3730333333333,43.8686666666667
A_digitata,Maoulida368,2011,NA,Jean-Michel,-12.3816166666667,43.8583666666667
A_digitata,Maoulida369,2011,NA,Jean-Michel,-12.38165,43.8584
A_digitata,Maoulida37,2011,NA,Jean-Michel,-12.1172333333333,44.48485
A_digitata,Maoulida370,2011,NA,Jean-Michel,-12.3816833333333,43.8584166666667
A_digitata,Maoulida371,2011,NA,Jean-Michel,-12.3819666666667,43.85845
A_digitata,Maoulida372,2011,NA,Jean-Michel,-12.38205,43.8537
A_digitata,Maoulida373,2011,NA,Jean-Michel,-12.3817833333333,43.8520333333333
A_digitata,Maoulida374,2011,NA,Jean-Michel,-12.38225,43.8511333333333
A_digitata,Maoulida375,2011,NA,Jean-Michel,-12.3822833333333,43.85095
A_digitata,Maoulida376,2011,NA,Jean-Michel,-12.3822333333333,43.8509166666667
A_digitata,Maoulida377,2011,NA,Jean-Michel,-12.3821333333333,43.8509
A_digitata,Maoulida378,2011,NA,Jean-Michel,-12.3821333333333,43.8511833333333
A_digitata,Maoulida379,2011,NA,Jean-Michel,-12.3822333333333,43.8510666666667
A_digitata,Maoulida38,2011,NA,Jean-Michel,-12.1188666666667,44.4838
A_digitata,Maoulida380,2011,NA,Jean-Michel,-12.3822666666667,43.8510166666667
A_digitata,Maoulida381,2011,NA,Jean-Michel,-12.3821833333333,43.85095
A_digitata,Maoulida382,2011,NA,Jean-Michel,-12.3821833333333,43.8508666666667
A_digitata,Maoulida383,2011,NA,Jean-Michel,-12.3820833333333,43.8508833333333
A_digitata,Maoulida384,2011,NA,Jean-Michel,-12.3818333333333,43.8509666666667
A_digitata,Maoulida385,2011,NA,Jean-Michel,-12.38135,43.8512
A_digitata,Maoulida386,2011,NA,Jean-Michel,-12.3793666666667,43.8514333333333
A_digitata,Maoulida387,2011,NA,Jean-Michel,-12.38055,43.8515666666667
A_digitata,Maoulida388,2011,NA,Jean-Michel,-12.3803,43.8512833333333
A_digitata,Maoulida389,2011,NA,Jean-Michel,-12.3812666666667,43.8511
A_digitata,Maoulida39,2011,NA,Jean-Michel,-12.1188,44.4840666666667
A_digitata,Maoulida390,2011,NA,Jean-Michel,-12.3810333333333,43.8508833333333
A_digitata,Maoulida391,2011,NA,Jean-Michel,-12.38115,43.8507833333333
A_digitata,Maoulida392,2011,NA,Jean-Michel,-12.3812,43.85115
A_digitata,Maoulida393,2011,NA,Jean-Michel,-12.3813333333333,43.8512166666667
A_digitata,Maoulida394,2011,NA,Jean-Michel,-12.38135,43.8512333333333
A_digitata,Maoulida395,2011,NA,Jean-Michel,-12.3814,43.8513833333333
A_digitata,Maoulida396,2011,NA,Jean-Michel,-12.37135,43.86115
A_digitata,Maoulida397,2011,NA,Jean-Michel,-12.3729666666667,43.8683
A_digitata,Maoulida398,2011,NA,Jean-Michel,-12.3732,43.8685166666667
A_digitata,Maoulida399,2011,NA,Jean-Michel,-12.3767,43.8387166666667
