Species,TreeName,Lat,Long
A_rubrostipa,Aranal__07,-14.75337761,47.48442183
A_rubrostipa,Aranal__08,-14.75329941,47.48440406
A_rubrostipa,Aranal__09,-14.75331056,47.48443382
A_rubrostipa,Aranal__10,-14.75319221,47.48452862
A_rubrostipa,Aranal__14,-14.75304938,47.48463113
A_rubrostipa,Aranal__15,-14.75301233,47.48459014
A_rubrostipa,Aranal__16,-14.75280907,47.48463163
A_rubrostipa,Aranal__19,-14.75277227,47.48478753
A_rubrostipa,Aranal__20,-14.75264143,47.48484009
A_rubrostipa,Aranal__22,-14.75263188,47.48498837
A_rubrostipa,Aranal__23,-14.75258804,47.48496037
A_rubrostipa,Aranal__24,-14.75259977,47.48494553
A_rubrostipa,Aranal__25,-14.75261738,47.48490798
A_rubrostipa,Aranal_31,-14.75216911,47.48442049
A_rubrostipa,Aranal_32,-14.75224941,47.48444078
A_rubrostipa,Aranal_33,-14.75214732,47.48449031
A_rubrostipa,Aranal_34,-14.75222376,47.48448612
A_rubrostipa,Aranal_35,-14.7522075,47.48447581
A_rubrostipa,Aranal_36,-14.75216107,47.48439451
A_rubrostipa,Aranal1_78,-14.75275249,47.48470875
A_rubrostipa,Aranal1123,-14.75304628,47.48453717
A_rubrostipa,Aranal2_67,-14.75261008,47.48490203
A_rubrostipa,Aranal3_78,-14.75202193,47.48444916
A_rubrostipa,Arifat01,-23.0776557,43.61781604
A_rubrostipa,Arifat02,-23.07763265,43.61742795
A_rubrostipa,Arita_01,-24.65158266,43.96072531
A_rubrostipa,Arita_02,-24.65135509,43.96073403
A_rubrostipa,Arita_03,-24.65131855,43.96070813
A_rubrostipa,Arita_04,-24.6512955,43.96058382
A_rubrostipa,Arita_07,-24.6514628,43.96056899
A_rubrostipa,Arita_08,-24.65143455,43.9604726
A_rubrostipa,Arita_09,-24.65145333,43.960369
A_rubrostipa,Arita_10,-24.65138384,43.96043505
A_rubrostipa,Arita_11,-24.65133296,43.96043287
A_rubrostipa,Arita_12,-24.65124906,43.96040252
A_rubrostipa,Arita_13,-24.65117547,43.96106
A_rubrostipa,Arita_14,-24.65115418,43.96119386
A_rubrostipa,Arita_15,-24.65105116,43.96110526
A_rubrostipa,Arita_16,-24.65093357,43.96132805
A_rubrostipa,Arita_17,-24.65080566,43.96151556
A_rubrostipa,Arita_18,-24.65073072,43.96140265
A_rubrostipa,Arita_19,-24.65036536,43.96190138
A_rubrostipa,Arita_20,-24.6501108,43.96242038
A_rubrostipa,Arita_21,-24.65018531,43.96250269
A_rubrostipa,Arita_22,-24.6499326,43.96252926
A_rubrostipa,Arita_23,-24.6495415,43.96290938
A_rubrostipa,Arita_24,-24.64917764,43.96359712
A_rubrostipa,Arita_27,-24.6488805,43.96429508
A_rubrostipa,Arita_30,-24.64822948,43.96439357
A_rubrostipa,Arita_31,-24.64824993,43.96462156
A_rubrostipa,Arita_32,-24.64784475,43.96434889
A_rubrostipa,Arita_33,-24.64803133,43.9646327
A_rubrostipa,Arita_34,-24.64787744,43.96469875
A_rubrostipa,Arita_35,-24.64708979,43.96559159
A_rubrostipa,Arita_36,-24.64694118,43.96610213
A_rubrostipa,Arita_37,-24.64654463,43.966668
A_rubrostipa,Arita_38,-24.64656265,43.96693161
A_rubrostipa,Arita_39,-24.64641279,43.96741273
A_rubrostipa,Arita_40,-24.646551,43.96757282
A_rubrostipa,Arita_41,-24.6462713,43.96772252
A_rubrostipa,Arita_42,-24.64625194,43.96931425
A_rubrostipa,Arita_43,-24.64649166,43.96938407
A_rubrostipa,Arita_44,-24.64660364,43.96944459
A_rubrostipa,Arita_45,-24.64698686,43.96972622
A_rubrostipa,Arita_46,-24.64758575,43.96977592
A_rubrostipa,Arita_47,-24.64787853,43.97014531
A_rubrostipa,Arita_48,-24.6481118,43.97048369
A_rubrostipa,Arita_49,-24.64837583,43.97037841
A_rubrostipa,Arita_50,-24.64844967,43.97037422
A_rubrostipa,Arita_0_56,-24.65134,43.96056036
A_rubrostipa,Arita_2_56,-24.64924746,43.9638448
A_rubrostipa,Arita_2_89,-24.6488173,43.96431754
A_rubrostipa,Aritamp_1,-24.65178349,43.96076621
A_rubrostipa,Aritamp_2,-24.65137806,43.96077745
A_rubrostipa,Aritamp_3,-24.65145425,43.96115312
A_rubrostipa,Aritamp_4,-24.6510955,43.96115304
A_rubrostipa,Aritamp_5,-24.65081647,43.96143735
A_rubrostipa,Arjuvet_00,-22.53108102,43.43065845
A_rubrostipa,Arjuvet_01,-22.53132887,43.44624108
A_rubrostipa,Arjuvet_02,-22.51565874,43.51864345
A_rubrostipa,ARSOAL_01,-16.0967777777778,45.25625
A_rubrostipa,ARSOAL_02,-16.0968611111111,45.25625
A_rubrostipa,ARSOAL_03,-16.0968611111111,45.2562222222222
A_rubrostipa,ARSOAL_04,-16.0968333333333,45.2561944444444
A_rubrostipa,ARSOAL_05,-16.0969166666667,45.2561944444444
A_rubrostipa,ARSOAL_06,-16.0968888888889,45.2561944444444
A_rubrostipa,ARSOAL_07,-16.09675,45.25625
A_rubrostipa,ARSOAL_08,-16.09675,45.2562222222222
A_rubrostipa,ARSOAL_09,-16.0967222222222,45.2562222222222
A_rubrostipa,ARSOAL_10,-16.0967222222222,45.2562222222222
A_rubrostipa,ARSOAL_11,-16.0966666666667,45.2561388888889
A_rubrostipa,ARSOAL_12,-16.0965,45.2561944444444
A_rubrostipa,ARSOAL_13,-16.0966111111111,45.2562222222222
A_rubrostipa,ARSOAL_14,-16.0964722222222,45.2561666666667
A_rubrostipa,ARSOAL_15,-16.0966388888889,45.2561388888889
A_rubrostipa,ARSOAL_16,-16.0964166666667,45.2561666666667
A_rubrostipa,ARSOAL_17,-16.0960833333333,45.2561388888889
A_rubrostipa,ARSOAL_18,-16.0960833333333,45.25625
A_rubrostipa,ARSOAL_19,-16.0970555555556,45.25625
A_rubrostipa,ARSOAL_20,-16.097,45.2562777777778
A_rubrostipa,ARSOAL_21,-16.0969722222222,45.25625
A_rubrostipa,ARSOAL_22,-16.0969722222222,45.2561666666667
A_rubrostipa,ARSOAL_23,-16.0970555555556,45.2560277777778
A_rubrostipa,ARSOAL_24,-16.0971388888889,45.2560555555556
A_rubrostipa,ARSOAL_25,-16.0972222222222,45.25625
A_rubrostipa,ARSOAL_26,-16.0974166666667,45.2561666666667
A_rubrostipa,ARSOAL_27,-16.0975,45.2561666666667
A_rubrostipa,ARSOAL_28,-16.0973333333333,45.2562777777778
A_rubrostipa,ARSOAL_29,-16.0975555555556,45.25625
A_rubrostipa,ARSOAL_30,-16.0976111111111,45.2561388888889
A_rubrostipa,ARSOAL_31,-16.0976666666667,45.2561388888889
A_rubrostipa,ARSOAL_32,-16.0978055555556,45.2560555555556
A_rubrostipa,ARSOAL_33,-16.0977777777778,45.2560277777778
A_rubrostipa,ARSOAL_34,-16.0978333333333,45.2560833333333
A_rubrostipa,ARSOAL_35,-16.0978333333333,45.2560555555556
A_rubrostipa,ARSOAL_36,-16.0811111111111,45.2584166666667
A_rubrostipa,ARSOAL_37,-16.0812222222222,45.2580555555556
A_rubrostipa,ARSOAL_38,-16.0808611111111,45.2583888888889
A_rubrostipa,ARSOAL_39,-16.0808333333333,45.2582222222222
A_rubrostipa,ARSOAL_40,-16.0808333333333,45.2581944444444
A_rubrostipa,ARSOAL_I,-16.0815833333333,45.2580555555556
A_rubrostipa,Belo_40,-20.75556996,44.08326371
A_rubrostipa,Belo_41,-20.75572276,44.08284914
A_rubrostipa,Belo_42,-20.75574355,44.08279918
A_rubrostipa,Belo_44,-20.7558303,44.08722575
A_rubrostipa,Belo_45,-20.75639592,44.08797484
A_rubrostipa,Belo_46,-20.75660647,44.08785255
A_rubrostipa,Belo_47,-20.75662994,44.08774861
A_rubrostipa,Belo_48,-20.75667294,44.08753588
A_rubrostipa,Belo_49,-20.7567591,44.08751819
A_rubrostipa,Belo_50,-20.75671275,44.08907572
A_rubrostipa,Belo_51,-20.75645627,44.08886625
A_rubrostipa,Belo_52,-20.75665844,44.08926607
A_rubrostipa,Belo_53,-20.75651762,44.089556
A_rubrostipa,Belo_54,-20.7567788,44.0899989
A_rubrostipa,Belo_55,-20.75680126,44.09010736
A_rubrostipa,Belo_56,-20.75678408,44.09011868
A_rubrostipa,Belo_57,-20.75675575,44.09013544
A_rubrostipa,Belo_58,-20.75667906,44.09038665
A_rubrostipa,Belo_59,-20.75721902,44.09046292
A_rubrostipa,Belo_60,-20.75729119,44.09042018
A_rubrostipa,Belo43,-20.75582167,44.08637146
A_rubrostipa,Bsel02-03,-19.502394,44.50719
A_rubrostipa,Bsel04,-19.502429,44.507211
A_rubrostipa,Bsel05,-19.502299,44.507345
A_rubrostipa,Bsel06,-19.502246,44.507237
A_rubrostipa,Bsel07,-19.502076,44.507322
A_rubrostipa,Bsel08,-19.502452,44.507258
A_rubrostipa,Bsel09,-19.502512,44.5072
A_rubrostipa,Bsel10,-19.502588,44.507432
A_rubrostipa,Bsel11,-19.502992,44.507691
A_rubrostipa,Bsel12,-19.503175,44.507577
A_rubrostipa,Bsel13,-19.495701,44.508763
A_rubrostipa,Bsel14,-19.495866,44.508623
A_rubrostipa,Bsel15,-19.495874,44.508584
A_rubrostipa,Bsel16,-19.495771,44.508626
A_rubrostipa,Bsel17,-19.495813,44.508431
A_rubrostipa,Bsel18,-19.495829,44.508401
A_rubrostipa,Bsel19,-19.495771,44.508376
A_rubrostipa,Bsel20-21,-19.495785,44.50852
A_rubrostipa,Bsel22,-19.495934,44.508438
A_rubrostipa,Bsel23,-19.496056,44.508541
A_rubrostipa,Bsel24,-19.496121,44.508553
A_rubrostipa,Bsel25,-19.496201,44.50787
A_rubrostipa,Bsel26,-19.496023,44.508038
A_rubrostipa,Bsel27,-19.495895,44.508192
A_rubrostipa,Bsel28,-19.497466,44.505494
A_rubrostipa,Bsel29,-19.497377,44.505591
A_rubrostipa,Bsel30,-19.496532,44.505143
A_rubrostipa,Bsel31a34,-19.496589,44.50524
A_rubrostipa,Bsel35,-19.496497,44.505254
A_rubrostipa,Bsel36,-19.496459,44.505306
A_rubrostipa,Bsel37,-19.496594,44.50526
A_rubrostipa,Bsel38,-19.514644,44.510693
A_rubrostipa,Bsel39,-19.514753,44.510644
A_rubrostipa,Bsel40,-19.51431,44.511065
A_rubrostipa,Bsel41,-19.519651,44.510654
A_rubrostipa,Bsel42,-19.542368,44.514269
A_rubrostipa,Bsely01,-19.502548,44.507099
A_rubrostipa,Koma_01,-14.75410265,47.48392847
A_rubrostipa,Koma_01,-14.75411103,47.48391657
A_rubrostipa,Koma_02,-14.75488912,47.48329296
A_rubrostipa,Koma_02,-14.75488887,47.4832777
A_rubrostipa,Koma_03,-14.75499683,47.48323898
A_rubrostipa,Koma_04,-14.75495978,47.48320595
A_rubrostipa,Koma_05_06,-14.75490488,47.4833497
A_rubrostipa,Koma_07,-14.75517637,47.48299582
A_rubrostipa,Koma_08,-14.7248975,47.49524203
A_rubrostipa,Koma_09,-14.72486624,47.49524924
A_rubrostipa,Koma_09,-14.72486104,47.49524991
A_rubrostipa,Koma_10,-14.72470681,47.49519702
A_rubrostipa,Koma_11,-14.72459366,47.49578535
A_rubrostipa,Koma_12,-14.72465174,47.49569742
A_rubrostipa,Koma_13,-14.72054989,47.49794067
A_rubrostipa,Koma_13,-14.72055551,47.49794436
A_rubrostipa,Magr_01,-23.07775453,43.61713543
A_rubrostipa,Magr_02,-23.07777531,43.61729535
A_rubrostipa,Magr_03,-23.07781488,43.61732234
A_rubrostipa,Magr_04,-23.07763626,43.61789315
A_rubrostipa,Magr_05,-23.07747801,43.61784009
A_rubrostipa,Magr_06,-23.07755303,43.61758277
A_rubrostipa,Magr_07,-23.07766174,43.61757698
A_rubrostipa,Magr_08,-23.07756434,43.61758905
A_rubrostipa,Magr_09,-23.07755361,43.61762267
A_rubrostipa,Magr_10,-23.0775485,43.61763147
A_rubrostipa,Magr_11,-23.07745563,43.61724967
A_rubrostipa,Magr_12,-23.07752084,43.61743575
A_rubrostipa,Magr_13,-23.07750961,43.61737657
A_rubrostipa,Magr_14,-23.07755135,43.61727783
A_rubrostipa,Magr_15,-23.07761271,43.61735537
A_rubrostipa,Magr_16,-23.07747507,43.61739635
A_rubrostipa,Magr_17,-23.07746845,43.61734514
A_rubrostipa,Magr_18,-23.07744146,43.61734212
A_rubrostipa,Magr_19,-23.07766124,43.61746961
A_rubrostipa,Magr_20,-23.07772838,43.61744983
A_rubrostipa,Magr_21,-23.07773164,43.61784948
A_rubrostipa,Magr_22,-23.07774338,43.61786113
A_rubrostipa,Magr_23,-23.0778769,43.61785619
A_rubrostipa,Magr_24,-23.078051,43.6179592
A_rubrostipa,Magr_26,-23.07808771,43.61806112
A_rubrostipa,Magr_27,-23.07792946,43.61819188
A_rubrostipa,Magr_28,-23.07807212,43.61816933
A_rubrostipa,Magr_29,-23.07803499,43.61818258
A_rubrostipa,Magr_30,-23.07808234,43.61815886
A_rubrostipa,Magr_31,-23.07807882,43.61812416
A_rubrostipa,Magr_32,-23.07810296,43.61801444
A_rubrostipa,Magr_34,-23.07825468,43.61801678
A_rubrostipa,Magr_35,-23.07817991,43.6178675
A_rubrostipa,Magr_36,-23.07818661,43.61787597
A_rubrostipa,Magr_37,-23.0782105,43.61786976
A_rubrostipa,Magr_38,-23.07819583,43.61772585
A_rubrostipa,Magr_39,-23.07802032,43.61775376
A_rubrostipa,Magr_40,-23.07792787,43.6177313
A_rubrostipa,Marr_01,-20.84141423,44.07834571
A_rubrostipa,Marr_02,-20.84144952,44.07665122
A_rubrostipa,Marr_03,-20.84106496,44.07533895
A_rubrostipa,Marr_04,-20.84116051,44.07531456
A_rubrostipa,Marr_05,-20.84046992,44.0716821
A_rubrostipa,Marr_06,-20.84056883,44.07164773
A_rubrostipa,Marr_07,-20.83956124,44.06621726
A_rubrostipa,Marr_08,-20.83942177,44.06580806
A_rubrostipa,Marr_09,-20.83908297,44.06467306
A_rubrostipa,Marr_10,-20.83918816,44.06474071
A_rubrostipa,Marr_11,-20.83769677,44.05572882
A_rubrostipa,Maso_1,-19.026493,44.343159
A_rubrostipa,Maso_10,-19.026498,44.358329
A_rubrostipa,Maso_11,-19.026682,44.35805
A_rubrostipa,Maso_12,-19.027431,44.356065
A_rubrostipa,Maso_13,-19.02929,44.344778
A_rubrostipa,Maso_14,-19.030418,44.341034
A_rubrostipa,Maso_15,-19.024088,44.341228
A_rubrostipa,Maso_16,-19.026277,44.338005
A_rubrostipa,Maso_17,-19.026844,44.337756
A_rubrostipa,Maso_18,-19.027774,44.338677
A_rubrostipa,Maso_19,-19.029701,44.340879
A_rubrostipa,Maso_2,-19.025311,44.359439
A_rubrostipa,Maso_20,-19.022786,44.337423
A_rubrostipa,Maso_21,-19.006138,44.328936
A_rubrostipa,Maso_22,-19.001026,44.322861
A_rubrostipa,Maso_23,-19.001,44.322925
A_rubrostipa,Maso_24,-18.997717,44.319716
A_rubrostipa,Maso_25,-18.970572,44.313486
A_rubrostipa,Maso_26,-18.961764,44.315053
A_rubrostipa,Maso_27,-18.961737,44.315154
A_rubrostipa,Maso_28,-18.961745,44.315109
A_rubrostipa,Maso_29,-18.961847,44.315072
A_rubrostipa,Maso_3,-19.02768,44.364777
A_rubrostipa,Maso_30,-18.961854,44.314995
A_rubrostipa,Maso_31,-18.961859,44.314958
A_rubrostipa,Maso_33,-18.962014,44.314812
A_rubrostipa,Maso_34,-18.961958,44.314365
A_rubrostipa,Maso_35,-18.961967,44.31436
A_rubrostipa,Maso_36,-18.961951,44.314313
A_rubrostipa,Maso_38,-18.961999,44.314224
A_rubrostipa,Maso_39,-18.962218,44.31387
A_rubrostipa,Maso_4,-19.030769,44.364634
A_rubrostipa,Maso_40,-18.962194,44.313829
A_rubrostipa,Maso_41,-18.962014,44.313771
A_rubrostipa,Maso_42,-18.962302,44.312797
A_rubrostipa,Maso_43,-18.962605,44.312895
A_rubrostipa,Maso_44,-18.962751,44.312914
A_rubrostipa,Maso_45,-18.962724,44.3129
A_rubrostipa,Maso_5,-19.030782,44.364663
A_rubrostipa,Maso_6,-19.030851,44.364739
A_rubrostipa,Maso_7,-19.027794,44.361623
A_rubrostipa,Maso_8,-19.0268,44.359802
A_rubrostipa,Maso_9,-19.026437,44.358281
A_rubrostipa,Mena01,-20.1815,44.428968
A_rubrostipa,Mena02,-20.181533,44.428837
A_rubrostipa,Mena03,-20.181488,44.428768
A_rubrostipa,Mena04,-20.181684,44.42867
A_rubrostipa,Mena05,-20.181643,44.428602
A_rubrostipa,Mena06,-20.181554,44.428489
A_rubrostipa,Mena07,-20.181486,44.428433
A_rubrostipa,Mena08,-20.181357,44.428631
A_rubrostipa,Mena09,-20.181365,44.428685
A_rubrostipa,Mena10,-20.181093,44.428598
A_rubrostipa,Mena11,-20.181058,44.428891
A_rubrostipa,Mena12,-20.181004,44.428851
A_rubrostipa,Mena13,-20.181083,44.428174
A_rubrostipa,Mena14,-20.180781,44.428052
A_rubrostipa,Mena15,-20.180652,44.427928
A_rubrostipa,Mena16,-20.180238,44.427876
A_rubrostipa,Mena17,-20.179883,44.427651
A_rubrostipa,Mena18,-20.179958,44.427552
A_rubrostipa,Mena19,-20.179851,44.427482
A_rubrostipa,Mena20,-20.179658,44.427289
A_rubrostipa,Mena21,-20.180473,44.427292
A_rubrostipa,Mena22,-20.18071,44.427335
A_rubrostipa,Mena23,-20.180803,44.427517
A_rubrostipa,Mena24,-20.180849,44.4274
A_rubrostipa,Mena26,-20.180865,44.427185
A_rubrostipa,Mena27,-20.181136,44.42722
A_rubrostipa,Mena28,-20.181083,44.427291
A_rubrostipa,Mena29,-20.181141,44.427323
A_rubrostipa,Mena30,-20.181192,44.427325
A_rubrostipa,Mena31,-20.181349,44.427765
A_rubrostipa,Mena32,-20.181124,44.427901
A_rubrostipa,NORO_01,-23.497,43.7671
A_rubrostipa,NORO_02,-23.4972,43.76725
A_rubrostipa,NORO_03,-23.49715,43.7674166666667
A_rubrostipa,NORO_04,-23.4970333333333,43.76735
A_rubrostipa,NORO_05,-23.49665,43.7671
A_rubrostipa,NORO_06,-23.4966666666667,43.7670666666667
A_rubrostipa,NORO_07,-23.4966833333333,43.7678166666667
A_rubrostipa,NORO_08,-23.4974,43.7674833333333
A_rubrostipa,NORO_09,-23.4973,43.7684833333333
A_rubrostipa,NORO_10,-23.4972833333333,43.7684
A_rubrostipa,NORO_11,-23.49925,43.7714666666667
A_rubrostipa,NORO_12,-23.4996166666667,43.7716666666667
A_rubrostipa,NORO_13,-23.5005,43.7714166666667
A_rubrostipa,NORO_14,-23.5007,43.7713
A_rubrostipa,NORO_15,-23.5008,43.7714166666667
A_rubrostipa,NORO_16,-23.5008333333333,43.77145
A_rubrostipa,NORO_17,-23.5017,43.7704666666667
A_rubrostipa,NORO_18,-23.4320666666667,43.80085
A_rubrostipa,NORO_19,-23.4320333333333,43.8010333333333
A_rubrostipa,NORO_20,-23.43175,43.8009333333333
A_rubrostipa,NORO_21,-23.4316,43.80055
A_rubrostipa,NORO_22,-23.4309666666667,43.8010666666667
A_rubrostipa,NORO_23,-23.4316833333333,43.80165
A_rubrostipa,NORO_24,-23.4317333333333,43.8016833333333
A_rubrostipa,NORO_25,-23.43185,43.80165
A_rubrostipa,NORO_26,-23.4319166666667,43.8017666666667
A_rubrostipa,NORO_27,-23.4320333333333,43.8017833333333
A_rubrostipa,NORO_28,-23.4319166666667,43.8019833333333
A_rubrostipa,NORO_29,-23.4312166666667,43.8034666666667
A_rubrostipa,Rub_04,-20.117383,44.993833
A_rubrostipa,RUBAMPK_01,-23.8579,43.9874333333333
A_rubrostipa,RUBAMPK_02,-23.8525833333333,43.9885166666667
A_rubrostipa,Rubm,-21.27032627,43.82324223
A_rubrostipa,Rubr010,-21.26945774,43.82372679
A_rubrostipa,Rubr012,-21.27032862,43.82314928
A_rubrostipa,Rubr03,-21.27047321,43.82320887
A_rubrostipa,Rubr04,-21.27055535,43.82337785
A_rubrostipa,Rubr06,-21.26985203,43.8235869
A_rubrostipa,Rubr07,-21.26991204,43.82348439
A_rubrostipa,Rubr08,-21.27031907,43.82326889
A_rubrostipa,Rubr09,-21.27025117,43.8232269
A_rubrostipa,Rubr0m1,-21.27034144,43.82333184
A_rubrostipa,Rubr0m2,-21.27006426,43.82328146
A_rubrostipa,Rubr0n1,-21.27028034,43.82328272
A_rubrostipa,Rubtsi_01,-24.084698,43.75816
A_rubrostipa,Rubtsi_02,-24.083238,43.75679
A_rubrostipa,Rubtsi_03,-24.080717,43.756487
A_rubrostipa,Rubtsi_05,-24.080407,43.756496
A_rubrostipa,Rubtsi_07,-24.079315,43.756253
A_rubrostipa,Rubtsi_09,-24.079109,43.756243
A_rubrostipa,Rubtsi_10,-24.078342,43.756375
A_rubrostipa,Rubtsi_11,-24.078112,43.756034
A_rubrostipa,Rubtsi_12,-24.078038,43.756418
A_rubrostipa,Rubtsi_13,-24.078033,43.75655
A_rubrostipa,Rubtsi_14,-24.077025,43.755915
A_rubrostipa,Rubtsi_16,-24.076667,43.755798
A_rubrostipa,Rubtsi_17,-24.076207,43.755731
A_rubrostipa,Rubtsi_18,-24.075514,43.755815
A_rubrostipa,Rubtsi_20,-24.073961,43.755347
A_rubrostipa,Rubtsi_21,-24.074039,43.755302
A_rubrostipa,Rubtsi_22,-24.073866,43.755435
A_rubrostipa,Rubtsi_23,-24.072573,43.754903
A_rubrostipa,Rubtsi_25,-24.07266,43.754979
A_rubrostipa,Rubtsi_26,-24.065073,43.754489
A_rubrostipa,Rubtsi_27,-24.065014,43.754421
A_rubrostipa,Rubtsi_28,-24.059732,43.755693
A_rubrostipa,Rubtsi_29,-24.058687,43.759917
A_rubrostipa,Rubtsi_30,-24.058657,43.760079
A_rubrostipa,Rubtsi_31,-24.058709,43.760187
A_rubrostipa,Rubtsi_32,-24.058209,43.760112
A_rubrostipa,Rubtsi_36,-24.05096,43.756759
A_rubrostipa,Rubtsi_37,-24.045091,43.754343
A_rubrostipa,Rubtsi3334,-24.057579,43.760909
A_rubrostipa,SALA_01,-22.256683,43.30895
A_rubrostipa,SALA_02,-22.256917,43.308567
A_rubrostipa,SALA_03,-22.256733,43.308333
A_rubrostipa,SALA_04,-22.257933,43.307817
A_rubrostipa,SALA_05,-22.258,43.3078
A_rubrostipa,SALA_06,-22.2581,43.307683
A_rubrostipa,SALA_07,-22.258133,43.307667
A_rubrostipa,SALA_08,-22.258683,43.307283
A_rubrostipa,SALA_09,-22.25875,43.307433
A_rubrostipa,SALA_10,-22.258817,43.30755
A_rubrostipa,SALA_11,-22.258767,43.307917
A_rubrostipa,SALA_12,-22.265333,43.306467
A_rubrostipa,SALA_13,-22.265267,43.306633
A_rubrostipa,SALA_15,-22.265333,43.30665
A_rubrostipa,SONI_01,-23.8718,43.7292333333333
A_rubrostipa,SONI_02,-23.8716666666667,43.7292333333333
A_rubrostipa,SONI_03,-23.8659833333333,43.7261666666667
A_rubrostipa,SONI_04,-23.8660333333333,43.7261166666667
A_rubrostipa,SONI_05,-23.8660333333333,43.7259833333333
A_rubrostipa,SONI_06,-23.8638166666667,43.7238333333333
A_rubrostipa,SONI_07,-23.7988166666667,43.6922833333333
A_rubrostipa,SONI_08,-23.7971166666667,43.69595
A_rubrostipa,SONI_09,-23.7976166666667,43.6964666666667
A_rubrostipa,SONI_10,-23.7963666666667,43.6958166666667
A_rubrostipa,SONI_11,-23.8060833333333,43.6942
A_rubrostipa,SONI_12,-23.8045333333333,43.6777166666667
A_rubrostipa,SONI_13,-23.8045166666667,43.6777333333333
A_rubrostipa,SONI_14,-23.8203833333333,43.7029333333333
A_rubrostipa,SONI_15,-23.8212,43.7022666666667
A_rubrostipa,SONI_16,-23.8168166666667,43.70785
A_rubrostipa,SONI_17,-23.8165,43.7091166666667
A_rubrostipa,SONI_18,-23.8139,43.71395
A_rubrostipa,SONI_19,-23.8157833333333,43.7157333333333
A_rubrostipa,SONI_20,-23.8109833333333,43.71035
A_rubrostipa,SONI_21,-23.81,43.70935
A_rubrostipa,SONI_22,-23.6797833333333,43.6922833333333
A_rubrostipa,SONI_23,-23.6793333333333,43.6946833333333
A_rubrostipa,SONI_24,-23.6793166666667,43.6974333333333
A_rubrostipa,SONI_25,-23.6776,43.6931
A_rubrostipa,SONI_26,-23.6680333333333,43.6531166666667
A_rubrostipa,Tort_01,-14.89641664,47.33391663
A_rubrostipa,Tort_02,-14.89649995,47.33388889
A_rubrostipa,Tort_03,-14.89663884,47.33377774
A_rubrostipa,Tort_04,-14.89686104,47.33444444
A_rubrostipa,Tort_05,-14.89619443,47.33405552
A_rubrostipa,Tort_06,-14.89427774,47.3330833
A_rubrostipa,Tort_07,-14.89755549,47.33355554
A_rubrostipa,Tort_08,-14.89791658,47.33361111
A_rubrostipa,Tort_09,-14.89463883,47.33502774
A_rubrostipa,Tort_1,-14.89641622,47.33391026
A_rubrostipa,Tort_10,-14.89186107,47.33602778
A_rubrostipa,Tort_10_11,-14.89184925,47.3360194
A_rubrostipa,Tort_11,-14.89186107,47.33602778
A_rubrostipa,Tort_12,-14.89197993,47.33599409
A_rubrostipa,Tort_12,-14.89197213,47.33599995
A_rubrostipa,Tort_13,-14.89195948,47.3359106
A_rubrostipa,Tort_13,-14.89197213,47.33591664
A_rubrostipa,Tort_14,-14.89208328,47.33597221
A_rubrostipa,Tort_14_15,-14.89208017,47.33591764
A_rubrostipa,Tort_15,-14.89208328,47.33597221
A_rubrostipa,Tort_2,-14.89649727,47.33389995
A_rubrostipa,Tort_20,-14.891978,47.3359386
A_rubrostipa,Tort_3,-14.89662535,47.33378042
A_rubrostipa,Tort_4,-14.89685367,47.3344384
A_rubrostipa,Tort_5,-14.89619913,47.33406256
A_rubrostipa,Tort_51,-14.8920003,47.33594161
A_rubrostipa,Tort_52,-14.89192612,47.33595192
A_rubrostipa,Tort_53,-14.89206593,47.33581907
A_rubrostipa,Tort_54,-14.89219123,47.33613272
A_rubrostipa,Tort_6,-14.89427875,47.33307324
A_rubrostipa,Tort_7,-14.89760125,47.33355939
A_rubrostipa,Tort_8,-14.89790325,47.33361547
A_rubrostipa,Tort_9,-14.89464655,47.33503151
A_suarezensis,ADBOBA1,-12.2093166666667,49.2020333333333
A_suarezensis,ADBOBA2,-12.2095333333333,49.20175
A_suarezensis,ADBOBA3,-12.2100833333333,49.2014833333333
A_suarezensis,ADBOBA4,-12.2120833333333,49.2003333333333
A_suarezensis,ADBOBA5,-12.21435,49.1986833333333
A_suarezensis,ADBOBA6,-12.223,49.1923666666667
A_suarezensis,Adgo_01,-12.268741,49.269998
A_suarezensis,Adgo_02,-12.266793,49.271145
A_suarezensis,Adgo_03,-12.26679,49.271488
A_suarezensis,Adgo_04,-12.267128,49.271428
A_suarezensis,Adgo_042,-12.240846,49.212318
A_suarezensis,Adgo_05,-12.268141,49.271463
A_suarezensis,Adgo_06,-12.268188,49.271339
A_suarezensis,Adgo_07,-12.268193,49.271319
A_suarezensis,Adgo_08,-12.268376,49.271108
A_suarezensis,Adgo_09,-12.268792,49.27115
A_suarezensis,Adgo_1,-12.2668,49.271137
A_suarezensis,Adgo_10,-12.274453,49.266517
A_suarezensis,Adgo_10,-12.269443,49.271006
A_suarezensis,Adgo_11,-12.27544,49.265385
A_suarezensis,Adgo_11,-12.269456,49.270937
A_suarezensis,Adgo_12,-12.275667,49.265374
A_suarezensis,Adgo_12,-12.269605,49.27095
A_suarezensis,Adgo_13,-12.275804,49.265337
A_suarezensis,Adgo_13_14,-12.269726,49.270905
A_suarezensis,Adgo_14,-12.276062,49.265262
A_suarezensis,Adgo_15,-12.27641,49.265099
A_suarezensis,Adgo_15,-12.269692,49.270985
A_suarezensis,Adgo_16,-12.27665,49.264923
A_suarezensis,Adgo_16,-12.269823,49.270513
