X,Y
49.3448684460726,-12.3886592975091
49.3451552770866,-12.3850739098352
49.3442947840448,-12.3847153710678
49.3446533228122,-12.3845002478074
49.3449401538261,-12.3862929416443
49.3442230762913,-12.3848587865747
49.3445816150587,-12.3846436633143
49.3444381995518,-12.3844285400539
49.3507484818579,-12.3872251424396
49.3520392214205,-12.3875119734535
49.3533299609832,-12.3870100191791
49.3534733764901,-12.3863646493978
49.3526845912019,-12.387296850193
49.3519675136671,-12.387296850193
49.3530431299693,-12.3872251424396
49.3531148377227,-12.3870100191791
49.352254344681,-12.3872251424396
49.3511070206253,-12.3870100191791
49.3521826369275,-12.3875119734535
49.3528997144623,-12.387296850193
49.3524694679414,-12.3869383114256
49.3897574997505,-12.3827075539704
49.3893272532297,-12.382349015203
49.389972623011,-12.3836397547656
49.3895423764901,-12.3834963392586
49.389829207504,-12.3829226772308
49.3909765315597,-12.3819187686821
49.3908331160527,-12.3812016911473
49.3906897005457,-12.3798392438312
49.389972623011,-12.3789787507895
49.3906897005457,-12.3785485042686
49.3893989609831,-12.3793372895569
49.389685791997,-12.3799826593382
49.3902594540249,-12.3806280291195
49.3904028695318,-12.3799109515847
49.3899009152575,-12.3809865678869
49.3904745772853,-12.382205599696
49.3910482393132,-12.3755367786225
49.3904745772853,-12.3741743313064
49.3912633625736,-12.3734572537716
49.389829207504,-12.3727401762368
49.3899009152575,-12.3740309157994
49.3903311617784,-12.3741026235529
49.3905462850388,-12.3734572537716
49.3906897005457,-12.3740309157994
49.389972623011,-12.3748914088412
49.389829207504,-12.375321655362
49.3904745772853,-12.3755367786225
49.3902594540249,-12.3744611623203
49.3904745772853,-12.3736006692785
49.3878213904066,-12.3984832597358
49.3870326051183,-12.3981247209684
49.3861004043231,-12.3984115519823
49.3854550345418,-12.3976944744475
49.3855984500487,-12.3971925201731
49.3873194361322,-12.397622766694
49.3884667601879,-12.3981964287218
49.3894706687366,-12.3981247209684
49.3887535912018,-12.3976944744475
49.3876062671462,-12.3976944744475
49.3872477283788,-12.3981247209684
49.3859569888161,-12.3981247209684
49.3929126409036,-12.3954715340896
49.3929126409036,-12.3959017806105
49.3964980285776,-12.3916710231553
49.3964263208241,-12.392674931704
49.3843794182396,-12.3966188581453
49.3841642949792,-12.3960451961175
49.3845945415,-12.3956866573501
49.3857418655557,-12.3966905658988
49.3858135733092,-12.3974076434336
49.3906897005457,-12.3748197010877
49.3892555454762,-12.3742460390598
49.3866740663509,-12.3830660927378
49.3858852810627,-12.3827792617239
49.3807223228122,-12.3763972716642
49.3800769530309,-12.3760387328968
49.3804354917982,-12.3751065321016
49.3804354917982,-12.3746762855807
49.3794315832495,-12.3755367786225
49.3802920762913,-12.3768275181851
49.3818696468678,-12.376970933692
49.3828018476631,-12.3763255639107
49.3835189251978,-12.3763972716642
49.38294526317,-12.3761104406503
49.3821564778817,-12.3763255639107
49.3806506150587,-12.3751782398551
49.3805789073052,-12.3749631165946
49.3797901220169,-12.3751782398551
49.3795749987565,-12.3761821484038
49.3843077104861,-12.3610518124197
49.3842360027326,-12.3619840132149
49.3860286965696,-12.3613386434336
49.3855267422953,-12.3603347348849
49.3850964957744,-12.359904488364
49.3843077104861,-12.3594025340897
49.3838057562118,-12.358398625541
49.3833038019374,-12.3576815480062
49.3779257204265,-12.3602630271314
49.3764198576034,-12.3603347348849
49.3761330265895,-12.3601196116245
49.3763481498499,-12.3588288720619
49.376204734343,-12.3597610728571
49.3790013367287,-12.3616254744475
49.3799335375239,-12.3626293829962
49.389972623011,-12.3647089078471
49.3851682035279,-12.3647806156006
49.3855984500487,-12.3638484148054
49.3848096647605,-12.3632747527776
49.3855984500487,-12.3647806156006
49.3857418655557,-12.3658562319028
49.3853833267883,-12.3662147706702
49.3852399112813,-12.366931848205
49.3846662492535,-12.3676489257398
49.3848096647605,-12.3680791722607
49.3871760206253,-12.3692982040698
49.3882516369275,-12.3695850350837
49.3346859450786,-12.3817036454217
49.333538621023,-12.3812016911473
49.333538621023,-12.3801260748451
49.3334669132695,-12.3791221662964
49.3219219649593,-12.3728835917437
49.3202009788758,-12.3723816374694
49.3203443943828,-12.3705889436324
49.3198424401085,-12.3700152816046
49.3221370882198,-12.3725250529764
49.3239297820568,-12.3728835917437
49.323212704522,-12.372023098702
49.3216351339454,-12.3715211444276
49.3209180564106,-12.3700152816046
49.3200575633689,-12.3691547885628
49.3195556090945,-12.3678640490002
49.3199141478619,-12.3672186792189
49.3211331796711,-12.365282569875
49.3309571418977,-12.3784050887616
49.330096648856,-12.3777597189803
49.3291644480607,-12.3770426414455
49.3283756627725,-12.3763255639107
49.3295946945816,-12.375321655362
49.3316742194325,-12.3777597189803
49.3321761737068,-12.3782616732547
49.335187899353,-12.3459214764356
49.3357615613808,-12.3449892756404
49.3356181458738,-12.3442004903521
49.3356181458738,-12.3447024446265
49.3355464381204,-12.3456346454217
49.335044483846,-12.3452761066543
49.3346859450786,-12.3466385539704
49.3429323367287,-12.3269189217637
49.3434342910031,-12.3256998899545
49.3437928297705,-12.3253413511871
49.3430757522357,-12.324265734885
49.3436494142635,-12.323978903871
49.3428606289752,-12.3256281822011
49.3423586747009,-12.3269906295172
49.3423586747009,-12.327420876038
49.3431474599891,-12.3267755062567
49.3440079530309,-12.325771597708
49.3451552770866,-12.3250545201732
49.3411396428917,-12.344487321366
49.3408528118778,-12.344487321366
49.3403508576035,-12.344630736873
49.3396337800687,-12.34477415238
49.3404225653569,-12.3450609833939
49.3428606289752,-12.344487321366
49.3432908754961,-12.344487321366
49.34522698484,-12.3419058422408
49.3445099073052,-12.3419058422408
49.3439362452774,-12.3405433949247
49.3458723546213,-12.3416190112269
49.3469479709235,-12.3417624267338
49.3488840802675,-12.3417624267338
49.3498162810627,-12.3416907189804
49.3475216329514,-12.3419058422408
49.3464460166492,-12.3419775499943
49.3455855236074,-12.3426946275291
49.3445816150587,-12.342981458543
49.3440079530309,-12.3418341344873
49.3437928297705,-12.3410453491991
49.345370400347,-12.3415473034734
49.3463743088957,-12.3421209655012
49.3465894321561,-12.3419058422408
49.3417133049196,-12.3488614943283
49.3418567204265,-12.3484312478074
49.3421435514404,-12.347929293533
49.3428606289752,-12.347929293533
49.3432191677426,-12.3480010012865
49.3432908754961,-12.3472839237517
49.3436494142635,-12.3473556315052
49.3446533228122,-12.3471405082448
49.3445816150587,-12.3468536772309
49.3452986925935,-12.3468536772309
49.3457289391144,-12.346280015203
49.3452986925935,-12.3459931841891
49.3448684460726,-12.3469970927378
49.3440796607844,-12.3478575857796
49.34357770651,-12.3477858780261
49.3428606289752,-12.3476424625191
49.3427172134683,-12.3481444167935
49.3422869669474,-12.3487897865748
49.3417133049196,-12.3486463710678
49.34522698484,-12.3500805261374
49.34522698484,-12.3492917408491
49.3460874778818,-12.3490766175887
49.3464460166492,-12.3485746633144
49.3475216329514,-12.3484312478074
49.3477367562118,-12.34807270904
49.3457289391144,-12.3485746633144
49.345370400347,-12.3494351563561
49.3446533228122,-12.3495068641096
49.3451552770866,-12.34972198737
49.3463743088957,-12.3494351563561
49.3466611399096,-12.3494351563561
49.3427889212217,-12.3543112835927
49.3422869669474,-12.3543112835927
49.3414981816591,-12.3539527448253
49.3409962273848,-12.353307375044
49.3400640265895,-12.3529488362766
49.3412113506452,-12.3537376215648
49.3416415971661,-12.3540961603322
49.3741252094921,-12.3756801941294
49.3753442413012,-12.3776880112268
49.3757744878221,-12.3792655818034
49.3752725335478,-12.3801977825986
49.3749857025338,-12.3786919197755
49.3741969172456,-12.377114349199
49.374268624999,-12.3763255639107
49.3769218118778,-12.3891612517835
49.3767783963708,-12.3910256533739
49.3750574102873,-12.3912407766344
49.3731930086969,-12.3900217448252
49.3739817939851,-12.3896632060578
49.3754159490547,-12.390882237867
49.3762764420965,-12.39073882236
49.3770652273847,-12.3904519913461
49.3767066886173,-12.39073882236
49.3741252094921,-12.3895914983044
49.3693924977625,-12.3741026235529
49.369464205516,-12.3728835917437
49.3701812830507,-12.3705889436324
49.3668110186372,-12.3759670251433
49.3661656488559,-12.3751782398551
49.3655919868281,-12.3738875002925
49.3653768635676,-12.3735289615251
49.3737666707247,-12.3759670251433
49.374412040506,-12.3733855460181
49.3739817939851,-12.3728835917437
49.3735515474643,-12.3719513909485
49.3739817939851,-12.3707323591394
49.3749857025338,-12.3688679575489
49.3775671816591,-12.3869383114256
49.3781408436869,-12.3877988044674
49.3777823049195,-12.3885158820022
49.3545489927923,-12.3690830808094
49.3547641160527,-12.3679357567537
49.3553377780806,-12.3665016016841
49.3546924082993,-12.3657845241493
49.3501748198301,-12.3784767965151
49.3516806826531,-12.3768992259386
49.3535450842436,-12.3752499476086
49.3538319152575,-12.3750348243481
49.3648749092933,-12.3642786613263
49.3633690464702,-12.3627727985032
49.3630105077028,-12.3620557209684
49.3626519689354,-12.3608366891593
49.3628670921959,-12.3599761961175
49.3564851021362,-12.3603347348849
49.3564851021362,-12.3598327806106
49.3561982711223,-12.3593308263362
49.3561982711223,-12.3593308263362
49.3563416866293,-12.3604064426384
49.3569870564106,-12.3608366891593
49.3571304719176,-12.3606932736523
49.3564851021362,-12.3597610728571
49.3550509470667,-12.3589722875688
49.3557680246015,-12.3605498581454
49.3635124619772,-12.3552434843879
49.3643012472655,-12.3543112835927
49.3643729550189,-12.3533790827974
49.3685320047207,-12.3660713551632
49.3681017581998,-12.3680791722607
49.3677432194325,-12.3691547885628
49.3670261418977,-12.3700869893581
49.3675998039255,-12.3713777289207
49.3719739768877,-12.3845719555608
49.370970068339,-12.3833529237517
49.3704681140647,-12.3822773074495
49.3702529908042,-12.380412905859
49.3673129729116,-12.3800543670917
49.3673846806651,-12.3824207229565
49.3693924977625,-12.3843568323004
49.3706832373251,-12.3865080649048
49.3714720226134,-12.3874402657
49.3719022691342,-12.3877988044674
49.3726910544225,-12.3866514804117
49.3701095752973,-12.3842134167934
49.3688188357346,-12.3810582756404
49.3692490822555,-12.3760387328968
49.3663807721164,-12.3728835917437
49.3674563884185,-12.3719513909485
49.3684602969672,-12.3708757746463
49.3756310723152,-12.3728118839903
49.3770652273847,-12.3755367786225
49.3783559669474,-12.375321655362
49.3791447522356,-12.3760387328968
49.3775671816591,-12.3790504585429
49.37799742818,-12.3809148601334
49.3798618297704,-12.3825641384634
49.3812242770865,-12.3831378004912
49.3820847701283,-12.3832095082447
49.3823716011422,-12.3812733989008
49.381152569333,-12.3780465499942
49.3834472174444,-12.3776163034734
49.3843794182396,-12.3799109515847
49.3858852810627,-12.3810582756404
49.3891838377227,-12.3800543670917
49.3872477283788,-12.3786919197755
49.3836623407048,-12.3623425519823
49.3838057562118,-12.3606215658988
49.3831603864305,-12.3591157030758
49.3817262313609,-12.3594742418432
49.3815111081004,-12.3611235201732
49.3810091538261,-12.3615537666941
49.3798618297704,-12.3619123054615
49.3763481498499,-12.3624142597358
49.3766349808639,-12.365139154368
49.3812242770865,-12.3657845241493
49.3835906329513,-12.3661430629167
49.3856701578022,-12.3638484148054
49.388036513667,-12.3659996474098
49.3858852810627,-12.3685094187815
49.3888252989553,-12.3707323591394
49.3893272532297,-12.372023098702
49.3894706687366,-12.3733855460181
49.3893272532297,-12.3745328700738
49.389829207504,-12.3786919197755
49.3904745772853,-12.3769709336921
49.389972623011,-12.3761104406503
49.3889687144623,-12.3786202120221
49.3881082214205,-12.3802694903521
